# source; base term; pitch accent
nhk;市価;しꜛかꜜ
nhk;歯科;しꜛかꜜ
nhk;鹿;しꜛか
nhk;鹿;しꜛかꜜ
nhk;歯牙;ꜛしꜜが~
nhk;滋賀;ꜛしꜜが~
nhk;時価;ꜛじꜜか
nhk;時下;ꜛじꜜか
nhk;自家;ꜛじꜜか
nhk;直;ꜛじꜜか
nhk;自我;ꜛじꜜが~
nhk;シガー;ꜛしꜜがあ
nhk;四海;しꜛかꜜい
nhk;歯科医;しꜛかꜜい
nhk;司会;しꜛかい
nhk;視界;しꜛかい
nhk;市会;しꜛかい
nhk;斯界;しꜛかい
nhk;斯界;しꜛかꜜい
nhk;市街;ꜛしꜜが~い
nhk;市外;ꜛしꜜが~い
nhk;死がい;しꜛが~い
nhk;死骸;しꜛが~い
nhk;自戒;じꜛかい
nhk;磁界;じꜛかい
nhk;次回;ꜛじꜜかい
nhk;次回;じꜛかい
nhk;自害;ꜛじꜜが~い
nhk;司会者;しꜛかꜜいしゃ
nhk;紫外線;しꜛが~いせん
nhk;市街戦;しꜛが~いせん
nhk;市街地;しꜛが~ꜜいち
nhk;市外通話;しꜛが~いつꜜうわ
nhk;仕返し;しꜛかえし
nhk;仕返す;しꜛかꜜえす
nhk;仕返す;しꜛかえꜜす
nhk;しか狩り;しꜛかが~り
nhk;鹿狩り;しꜛかが~り
nhk;しか皮;しꜛかが~わ
nhk;鹿皮;しꜛかが~わ
nhk;4角;しꜛかくꜜ
nhk;四角;しꜛかくꜜ
nhk;資格;しꜛかく
nhk;死角;しꜛかく
nhk;視覚;しꜛかく
nhk;刺客;しꜛかく
nhk;視学;ꜛしꜜが~く
nhk;私学;ꜛしꜜが~く
nhk;史学;ꜛしꜜが~く
nhk;自覚;じꜛかく
nhk;字画;じꜛかく
nhk;四角い;しꜛかくꜜい
nhk;四角い;しꜛかくい
nhk;視覚教育;しꜛかく*きょꜜういく
nhk;4角形;しꜛかꜜく*けい
nhk;四角形;しꜛかꜜく*けい
nhk;4角形;しꜛかく*ꜜけい
nhk;四角形;しꜛかく*ꜜけい
nhk;4角形;しꜛかꜜっけい
nhk;四角形;しꜛかꜜっけい
nhk;四角四面;しꜛかく*しꜜめん
nhk;自覚症状;じꜛかく*しょꜜうじょう
nhk;四角張る;しꜛかくばꜜる
nhk;歯学部;しꜛが~くꜜぶ
nhk;仕掛け;しꜛかけ
nhk;仕掛け花火;しꜛかけはꜜなび
nhk;仕掛ける;しꜛかけꜜる
nhk;死火山;しꜛかꜜざん
nhk;併し;しꜛかꜜし
nhk;然然;しꜛかꜜじか
nhk;自画自賛;ꜛじꜜが~じさん
nhk;然して;しꜛかꜜし*て
nhk;併しながら;しꜛかしなꜜが~ら
nhk;詩華集;しꜛかꜜしゅう
nhk;字数;じꜛかず
nhk;字数;じꜛかꜜず
nhk;自家製;じꜛかせい
nhk;耳下せん;じꜛかせん
nhk;耳下腺;じꜛかせん
nhk;耳下せん;じꜛかꜜせん
nhk;耳下腺;じꜛかꜜせん
nhk;耳下せん炎;じꜛかせꜜんえん
nhk;耳下腺炎;じꜛかせꜜんえん
nhk;自画像;じꜛが~ぞう
nhk;自画像;じꜛが~ꜜぞう
nhk;仕方;しꜛかた
nhk;地方;じꜛかた
nhk;歯科大学;しꜛかだꜜいが~く
nhk;仕方ない;しꜛかたなꜜい
nhk;仕方無しに;しꜛかたなꜜしに
nhk;仕方ばなし;しꜛかたばꜜなし
nhk;仕方咄;しꜛかたばꜜなし
nhk;地下足袋;じꜛかたび
nhk;地固め;じꜛが~ꜜため
nhk;じか談判;じꜛかだꜜんぱん
nhk;死活;しꜛかつ
nhk;4月;しꜛが~つꜜ
nhk;四月;しꜛが~つꜜ
nhk;4月;しꜛが~つ
nhk;四月;しꜛが~つ
nhk;自活;じꜛかつ
nhk;私学校;しꜛが~ꜜっこう
nhk;しかつめらしい;しꜛかつめらしꜜい
nhk;確と;しꜛかꜜと
nhk;確と;ꜛしꜜかと
nhk;自家どうちゃく;じꜛかどꜜうちゃく
nhk;自家撞着;じꜛかどꜜうちゃく
nhk;しがない;しꜛが~なꜜい
nhk;直に;ꜛじꜜかに
nhk;地金;じꜛが~ね
nhk;為兼ねる;しꜛかねꜜる
nhk;直穿き;じꜛかばき
nhk;似我蜂;じꜛが~ꜜばち
nhk;屍;しꜛかばね
nhk;私家版;しꜛかばん
nhk;じか火;じꜛかび
nhk;直火;じꜛかび
nhk;じか火;じꜛかꜜび
nhk;直火;じꜛかꜜび
nhk;しか笛;しꜛかぶえ
nhk;鹿笛;しꜛかぶえ
nhk;しか笛;しꜛかぶꜜえ
nhk;鹿笛;しꜛかぶꜜえ
nhk;直播き;じꜛかまき
nhk;地髪;じꜛが~み
nhk;地紙;じꜛが~み
nhk;しがみつく;しꜛが~みつ*ꜜく
nhk;しがみつく;しꜛが~みつ*く
nhk;しがみつく;しꜛが~ꜜみつ*く
nhk;しかめっ面;しꜛかめっつら
nhk;しかめ面;しꜛかめずら
nhk;しかめ面;しꜛかめづら
nhk;顰める;しꜛかめꜜる
nhk;顰める;しꜛかめる
nhk;然も;しꜛかꜜも
nhk;而も;しꜛかꜜも
nhk;じか焼き;じꜛかやき
nhk;直焼き;じꜛかやき
nhk;自家用;じꜛかよう
nhk;自家用車;じꜛかよꜜうしゃ
nhk;然らずんば;しꜛからずꜜんば
nhk;しからば;しꜛかꜜらば
nhk;柵;しꜛが~らみ
nhk;然り;しꜛかꜜり
nhk;しかりつける;しꜛかりつ*けꜜる
nhk;叱る;しꜛかる
nhk;然るに;しꜛかꜜるに
nhk;しかるべき;しꜛかるべꜜき
nhk;しかるべく;しꜛかるべꜜく
nhk;シガレット;ꜛしꜜがれっと
nhk;シガレット;しꜛがれꜜっと
nhk;しかれども;しꜛかꜜれども
nhk;士官;ꜛしꜜかん
nhk;士官;しꜛかꜜん
nhk;弛緩;しꜛかん
nhk;仕官;しꜛかꜜん
nhk;仕官;ꜛしꜜかん
nhk;史観;しꜛかꜜん
nhk;子癇;しꜛかꜜん
nhk;史観;しꜛかん
nhk;子癇;しꜛかん
nhk;志願;ꜛしꜜが~ん
nhk;次官;ꜛじꜜかん
nhk;時間;じꜛかん
nhk;時間外;じꜛかんが~い
nhk;時間外;じꜛかꜜんが~い
nhk;士官学校;しꜛかんがꜜっこう
nhk;時間給;じꜛかꜜんきゅう
nhk;時間給;じꜛかんきゅう
nhk;時間切れ;じꜛかんぎ~れ
nhk;志願者;しꜛが~ꜜんしゃ
nhk;時間帯;じꜛかんたい
nhk;志願票;しꜛが~んひょう
nhk;時間表;じꜛかんひょう
nhk;歯間ブラシ;しꜛかんぶꜜらし
nhk;志願兵;しꜛが~ꜜんへい
nhk;時間割り;じꜛかんわり
nhk;式;しꜛきꜜ
nhk;敷き;しꜛきꜜ
nhk;四季;しꜛきꜜ
nhk;指揮;しꜛきꜜ
nhk;士気;しꜛきꜜ
nhk;死期;しꜛきꜜ
nhk;私記;しꜛきꜜ
nhk;四季;ꜛしꜜき
nhk;指揮;ꜛしꜜき
nhk;士気;ꜛしꜜき
nhk;死期;ꜛしꜜき
nhk;私記;ꜛしꜜき
nhk;仕儀;ꜛしꜜぎ~
nhk;鴫;ꜛしꜜぎ~
nhk;市議;ꜛしꜜぎ~
nhk;次期;ꜛじꜜき
nhk;磁気;ꜛじꜜき
nhk;磁器;ꜛじꜜき
nhk;自棄;ꜛじꜜき
nhk;時期;ꜛじꜜき
nhk;時機;ꜛじꜜき
nhk;直;じꜛき
nhk;時宜;ꜛじꜜぎ~
nhk;児戯;ꜛじꜜぎ~
nhk;字義;ꜛじꜜぎ~
nhk;じき扱い;じꜛきあꜜつ*かい
nhk;直扱い;じꜛきあꜜつ*かい
nhk;磁気あらし;じꜛきあꜜらし
nhk;敷居;しꜛきい
nhk;敷居越し;しꜛきいご~し
nhk;敷石;しꜛきいし
nhk;敷板;しꜛきいた
nhk;敷き写し;しꜛきうつ*し
nhk;時期遅れ;じꜛきおꜜくれ
nhk;市議会;しꜛぎꜜかい
nhk;市議会;しꜛぎ~ꜜかい
nhk;市議会議員;しꜛぎかいぎꜜいん
nhk;市議会議員;しꜛぎ~かいぎꜜいん
nhk;色覚;しꜛきかく
nhk;敷き重ねる;しꜛきかさねꜜる
nhk;敷紙;しꜛきが~み
nhk;敷皮;しꜛきが~わ
nhk;敷きがわら;しꜛきが~ꜜわら
nhk;敷き瓦;しꜛきが~ꜜわら
nhk;指揮官;しꜛきꜜかん
nhk;色感;しꜛきかん
nhk;私企業;しꜛきꜜぎ~ょう
nhk;敷金;しꜛきꜜきん
nhk;指揮権;しꜛきꜜけん
nhk;識見;しꜛきけん
nhk;色彩;しꜛきさい
nhk;四季咲き;しꜛきざき
nhk;四季桜;しꜛきざꜜくら
nhk;直参;じꜛき*さん
nhk;式三番;しꜛきさꜜんば
nhk;色紙;しꜛきし
nhk;色紙;しꜛきꜜし
nhk;式辞;しꜛきじ
nhk;式次;しꜛきじ
nhk;識字;しꜛきじ
nhk;直々;じꜛきじき
nhk;式次第;しꜛきしꜜだい
nhk;式日;しꜛきじつ
nhk;指揮者;しꜛきꜜしゃ
nhk;識者;しꜛきꜜしゃ
nhk;色弱;しꜛきじゃく
nhk;式場;しꜛきじょう
nhk;色情;しꜛきじょう
nhk;仕着せ;しꜛきせ
nhk;お仕着せ;おꜛし*きせ
nhk;色素;しꜛきꜜそ
nhk;色素;ꜛしꜜき*そ
nhk;直訴;ꜛじꜜき*そ
nhk;直訴;じꜛき*そ
nhk;色相;しꜛきそう
nhk;直奏;じꜛき*そう
nhk;色即是空;しꜛきそくぜꜜくう
nhk;敷畳;しꜛきだꜜたみ
nhk;仕来たり;しꜛきたり
nhk;直談;じꜛきだん
nhk;敷地;しꜛきち
nhk;色調;しꜛきちょう
nhk;敷き詰める;しꜛきつめꜜる
nhk;式亭三馬;ꜛしきてꜜいさꜛんば
nhk;式亭三馬;しꜛきていさꜜんば
nhk;磁気テープ;じꜛき*てꜜえぷ
nhk;直弟子;じꜛきでし
nhk;式典;しꜛきてん
nhk;直伝;じꜛきでん
nhk;指揮刀;しꜛきとう
nhk;直答;じꜛき*とう
nhk;直取り引き;じꜛき*とꜜりひ*き
nhk;直に;じꜛきに
nhk;地絹;じꜛぎ~ぬ
nhk;敷きのし;しꜛきのし
nhk;敷き伸し;しꜛきのし
nhk;直披;じꜛき*ひ
nhk;直筆;じꜛきひ*つ
nhk;敷布;しꜛきふ
nhk;式部;しꜛきꜜぶ
nhk;式服;しꜛきふ*く
nhk;敷布団;しꜛきぶꜜとん
nhk;識別;しꜛきべつ
nhk;指揮棒;しꜛきꜜぼう
nhk;指揮棒;しꜛきぼう
nhk;色魔;しꜛきꜜま
nhk;樒;しꜛきみ
nhk;樒;しꜛきꜜみ
nhk;色盲;しꜛきもう
nhk;式目;しꜛきもく
nhk;敷物;しꜛきもの
nhk;直門;じꜛきもん
nhk;しぎ焼き;しꜛぎ~やき
nhk;鴫焼き;しꜛぎ~やき
nhk;自虐;じꜛぎ~ゃく
nhk;至急;しꜛきゅう
nhk;支給;しꜛきゅう
nhk;子宮;しꜛきゅう
nhk;四球;しꜛきゅう
nhk;死球;しꜛきゅう
nhk;自給;じꜛきゅう
nhk;時給;じꜛきゅう
nhk;支給額;しꜛきゅꜜうが~く
nhk;子宮がん;しꜛきゅꜜうが~ん
nhk;子宮癌;しꜛきゅꜜうが~ん
nhk;自給作物;じꜛきゅうさくꜜもつ
nhk;始球式;しꜛきゅꜜうし*き
nhk;自給自足;じꜛきゅうじそく
nhk;自給自足;ꜛじきゅꜜうじꜛそく
nhk;自給自足;じꜛきゅうじꜜそく
nhk;持久戦;じꜛきゅうせん
nhk;持久走;じꜛきゅꜜうそう
nhk;持久走;じꜛきゅうそう
nhk;子宮病;しꜛきゅうびょう
nhk;至急便;しꜛきゅうびん
nhk;至急便;しꜛきゅꜜうびん
nhk;至急報;しꜛきゅꜜうほう
nhk;至急報;しꜛきゅうほう
nhk;自給率;じꜛきゅꜜうりつ
nhk;持久力;じꜛきゅꜜうりょく
nhk;死去;ꜛしꜜきょ
nhk;死去;しꜛきょꜜ
nhk;辞去;ꜛじꜜきょ
nhk;司教;しꜛきょꜜう
nhk;司教;ꜛしꜜきょう
nhk;市況;しꜛきょう
nhk;詩興;しꜛきょう
nhk;始業;しꜛぎ~ょう
nhk;自供;じꜛきょう
nhk;事業;ꜛじꜜぎ~ょう
nhk;地形;じꜛぎ~ょう
nhk;事業家;じꜛぎ~ょうか
nhk;事業債;じꜛぎ~ょꜜうさい
nhk;始業式;しꜛぎ~ょꜜうし*き
nhk;事業所;じꜛぎ~ょうしょ
nhk;事業税;じꜛぎ~ょꜜうぜい
nhk;事業主;じꜛぎ~ょꜜうぬし
nhk;事業費;じꜛぎ~ょꜜうひ
nhk;試供品;しꜛきょうひん
nhk;色欲;しꜛきよく
nhk;色欲;しꜛきꜜよく
nhk;支局;しꜛきょく
nhk;支局;しꜛきょꜜく
nhk;支局;ꜛしꜜきょく
nhk;時局;ꜛじꜜきょく
nhk;時局;じꜛきょく
nhk;磁極;じꜛきょく
nhk;磁極;ꜛじꜜきょく
nhk;仕切り;しꜛきり
nhk;頻;しꜛきり
nhk;仕切り板;しꜛきりいꜜた
nhk;仕切り板;しꜛきりꜜいた
nhk;仕切り書き;しꜛきりが~き
nhk;仕切り金;しꜛきりきん
nhk;仕切り書;しꜛきりしょ
nhk;仕切り書;しꜛきりしょꜜ
nhk;仕切り状;しꜛきりじょう
nhk;仕切り状;しꜛきりꜜじょう
nhk;仕切り線;しꜛきりせん
nhk;仕切り帳;しꜛきりちょう
nhk;仕切り直し;しꜛきりなおし
nhk;仕切り直し;しꜛきりなꜜおし
nhk;仕切る;しꜛきꜜる
nhk;直話;じꜛきわ
nhk;敷きわら;しꜛきわら
nhk;敷き藁;しꜛきわら
nhk;賜金;しꜛきꜜん
nhk;資金;しꜛきꜜん
nhk;資金;ꜛしꜜきん
nhk;至近;しꜛきん
nhk;詩吟;しꜛぎ~ん
nhk;資金繰り;しꜛきんぐ~り
nhk;資金源;しꜛきꜜんげ~ん
nhk;試金石;しꜛきꜜんせき
nhk;資金難;しꜛきꜜんなん
nhk;市区;ꜛしꜜく
nhk;詩句;ꜛしꜜく
nhk;敷く;しꜛく
nhk;字句;ꜛじꜜく
nhk;軸;じꜛくꜜ
nhk;軸足;じꜛくあし
nhk;軸足;じꜛくꜜあし
nhk;時空;じꜛくう
nhk;軸受け;じꜛくうけ
nhk;軸受け;じꜛくうけꜜ
nhk;軸木;じꜛくぎ~
nhk;軸木;じꜛくぎ~ꜜ
nhk;仕種;ꜛしꜜぐ~さ
nhk;仕種;しꜛぐ~さ
nhk;ジグザグ;じꜛぐざぐ
nhk;ジグザグ;ꜛじꜜぐざぐ
nhk;ジグザグコーシン;じꜛぐざぐこꜜうしん
nhk;忸怩;ꜛじꜜくじ
nhk;しくしく;しꜛくꜜし*く
nhk;しくしく;ꜛしꜜくし*く
nhk;失敗り;しꜛくじり
nhk;失敗り;しꜛくじりꜜ
nhk;しくじる;しꜛくじꜜる
nhk;地崩れ;じꜛくꜜずれ
nhk;ジグソーパズル;じꜛぐそうぱꜜずる
nhk;地口;じꜛぐ~ち
nhk;試掘;しꜛくつ
nhk;試掘権;しꜛくつ*ꜜけん
nhk;シグナル;ꜛしꜜぐなる
nhk;四苦八苦;しꜛくはꜜっく
nhk;字配り;じꜛくꜜばり
nhk;シグマ;ꜛしꜜぐま
nhk;σ;ꜛしꜜぐま
nhk;仕組み;しꜛくみ
nhk;仕組む;しꜛくꜜむ
nhk;軸物;じꜛくꜜもの
nhk;軸物;じꜛくもの
nhk;シクラメン;しꜛくらꜜめん
nhk;時雨;しꜛぐ~れ
nhk;しぐれ煮;しꜛぐ~れに
nhk;時雨もよう;しꜛぐ~れもꜜよう
nhk;時雨れる;しꜛぐ~れꜜる
nhk;時雨れる;しꜛぐ~れる
nhk;四君子;しꜛくꜜんし
nhk;時化;しꜛけꜜ
nhk;地毛;じꜛげ~
nhk;死刑;しꜛけꜜい
nhk;私刑;しꜛけい
nhk;私刑;しꜛけꜜい
nhk;紙型;しꜛけい
nhk;詩形;しꜛけい
nhk;市警;しꜛけい
nhk;至芸;しꜛげ~い
nhk;至芸;ꜛしꜜげ~い
nhk;字形;じꜛけい
nhk;自警;じꜛけい
nhk;次兄;じꜛけい
nhk;次兄;ꜛじꜜけい
nhk;私経済;しꜛけꜜいざい
nhk;死刑囚;しꜛけꜜいしゅう
nhk;自警団;じꜛけꜜいだん
nhk;史劇;ꜛしꜜげ~き
nhk;詩劇;ꜛしꜜげ~き
nhk;刺激;しꜛげ~き
nhk;刺激剤;しꜛげ~きꜜざい
nhk;刺激剤;しꜛげ~きざい
nhk;刺激性;しꜛげ~きせい
nhk;刺激的;しꜛげ~き*てき
nhk;繁く;ꜛしꜜげ~く
nhk;繁々;ꜛしꜜげ~しげ~
nhk;繁々;しꜛげ~しꜜげ~
nhk;止血;しꜛけつ
nhk;自決;じꜛけつ
nhk;止血剤;しꜛけつꜜざい
nhk;止血剤;しꜛけつざい
nhk;茂み;しꜛげ~み
nhk;茂み;しꜛげ~みꜜ
nhk;茂り;しꜛげ~りꜜ
nhk;茂り合う;しꜛげ~りあꜜう
nhk;茂り合う;しꜛげ~りあう
nhk;時化る;しꜛけꜜる
nhk;湿気る;しꜛけꜜる
nhk;湿気る;しꜛける
nhk;茂る;しꜛげ~ꜜる
nhk;試験;しꜛけꜜん
nhk;私見;しꜛけん
nhk;私権;しꜛけん
nhk;私権;しꜛけꜜん
nhk;資源;ꜛしꜜげ~ん
nhk;至言;しꜛげ~ん
nhk;事件;ꜛじꜜけん
nhk;示現;じꜛげ~ん
nhk;字源;じꜛげ~ん
nhk;時限;じꜛげ~ん
nhk;次元;じꜛげ~ん
nhk;試験官;しꜛけꜜんかん
nhk;試験管;しꜛけんかん
nhk;試験管;しꜛけꜜんかん
nhk;試験所;しꜛけんじょ
nhk;試験所;しꜛけんじょꜜ
nhk;試験場;しꜛけんじょう
nhk;時限;じꜛげ~んす*ꜜと
nhk;時限スト;じꜛげ~んす*ꜜと
nhk;時限;じꜛげ~んす*とꜜ
nhk;時限スト;じꜛげ~んす*とꜜ
nhk;試験済み;しꜛけんずみ
nhk;試験台;しꜛけんだい
nhk;試験的;しꜛけんてき
nhk;時限爆弾;じꜛげ~んばꜜくだん
nhk;試験炉;しꜛけꜜんろ
nhk;四股;しꜛこꜜ
nhk;死後;ꜛしꜜご~
nhk;私語;ꜛしꜜご~
nhk;死語;ꜛしꜜご~
nhk;詩語;ꜛしꜜご~
nhk;自己;ꜛじꜜこ
nhk;事故;ꜛじꜜこ
nhk;事後;ꜛじꜜご~
nhk;持碁;ꜛじꜜご~
nhk;自後;ꜛじꜜご~
nhk;自己暗示;じꜛこあꜜんじ
nhk;しこ鰯;しꜛこいꜜわし
nhk;地声;じꜛご~え
nhk;伺候;しꜛこう
nhk;私交;しꜛこう
nhk;私行;しꜛこう
nhk;思考;しꜛこう
nhk;指向;しꜛこう
nhk;施行;しꜛこう
nhk;志向;しꜛこう
nhk;試行;しꜛこう
nhk;至孝;しꜛこう
nhk;至高;しꜛこう
nhk;嗜好;しꜛこう
nhk;歯こう;しꜛこう
nhk;歯垢;しꜛこう
nhk;事項;ꜛじꜜこう
nhk;時候;じꜛこう
nhk;時効;じꜛこう
nhk;時好;じꜛこう
nhk;寺号;ꜛじꜜご~う
nhk;次号;ꜛじꜜご~う
nhk;施行規則;しꜛこうき*ꜜそく
nhk;施行規則;しꜛこうき*そꜜく
nhk;試行錯誤;しꜛこうさꜜくご~
nhk;而して;しꜛこꜜうし*て
nhk;自業自得;じꜛご~うじとく
nhk;自業自得;じꜛご~うじꜜとく
nhk;自業自得;ꜛじꜜご~うじとく
nhk;指向性;しꜛこうせい
nhk;指向性アンテナ;しꜛこうせいあꜜんてな
nhk;時候外れ;じꜛこうはꜜずれ
nhk;施行日;しꜛこꜜうび
nhk;しこう品;しꜛこうひん
nhk;嗜好品;しꜛこうひん
nhk;しこう品;しꜛこꜜうひん
nhk;嗜好品;しꜛこꜜうひん
nhk;扱き;しꜛご~きꜜ
nhk;扱き;しꜛご~き
nhk;しごき帯;しꜛご~きおꜜび
nhk;至極;ꜛしꜜご~く
nhk;至極;しꜛご~く
nhk;扱く;しꜛご~ꜜく
nhk;時刻;ꜛじꜜこく
nhk;自国;じꜛこく
nhk;自国;ꜛじꜜこく
nhk;地獄;じꜛご~くꜜ
nhk;地獄図;じꜛご~くꜜず
nhk;時刻表;じꜛこく*ひょう
nhk;地獄耳;じꜛご~くꜜみみ
nhk;地獄耳;じꜛご~くみみ
nhk;事故死;じꜛこꜜし
nhk;自己資金;じꜛこし*ꜜきん
nhk;自己資金;じꜛこし*きꜜん
nhk;自己資本;じꜛこし*ꜜほん
nhk;事後承諾;じꜛご~しょꜜうだく
nhk;子午線;しꜛご~ꜜせん
nhk;子午線;しꜛご~せん
nhk;しこたま;しꜛこたま
nhk;仕事;しꜛご~と
nhk;お仕事;おꜛしꜜご~と
nhk;仕事着;しꜛご~とꜜぎ~
nhk;仕事着;しꜛご~とぎ~
nhk;仕事師;しꜛご~とꜜし
nhk;仕事場;しꜛご~とば
nhk;仕事始め;しꜛご~とはꜜじめ
nhk;仕事ぶり;しꜛご~とぶり
nhk;仕事っぷり;しꜛご~とっぷり
nhk;仕事部屋;しꜛご~とべや
nhk;しこ名;しꜛこな
nhk;四股名;しꜛこな
nhk;しこ名;しꜛこꜜな
nhk;四股名;しꜛこꜜな
nhk;しこなす;しꜛこなꜜす
nhk;しこなす;しꜛこなす
nhk;自己批判;じꜛこひꜜはん
nhk;事故報告書;じꜛこほうこく*しょ
nhk;仕込み;しꜛこみ
nhk;仕込みづえ;しꜛこみずꜜえ
nhk;仕込みづえ;しꜛこみづꜜえ
nhk;仕込む;しꜛこꜜむ
nhk;凝り;しꜛこり
nhk;自己流;じꜛこりゅう
nhk;痼る;しꜛこる
nhk;痼る;しꜛこꜜる
nhk;錣;しꜛころ
nhk;紫紺;しꜛこん
nhk;歯根;しꜛこん
nhk;自今;ꜛじꜜこん
nhk;士魂商才;しꜛこꜜんしょうさい
nhk;示唆;ꜛしꜜさ
nhk;時差;ꜛじꜜさ
nhk;市債;しꜛさい
nhk;詩才;しꜛさい
nhk;子細;しꜛさい
nhk;子細;ꜛしꜜさい
nhk;司祭;しꜛさい
nhk;司祭;ꜛしꜜさい
nhk;司祭;しꜛさꜜい
nhk;死罪;ꜛしꜜざい
nhk;資材;ꜛしꜜざい
nhk;資財;ꜛしꜜざい
nhk;私財;ꜛしꜜざい
nhk;私財;しꜛざい
nhk;自在;じꜛざい
nhk;自在画;じꜛざいが~
nhk;子細顔;しꜛさいが~お
nhk;自在かぎ;じꜛざꜜいかぎ~
nhk;自在鉤;じꜛざꜜいかぎ~
nhk;地境;じꜛざꜜかい
nhk;思索;しꜛさく
nhk;施策;しꜛさく
nhk;試作;しꜛさく
nhk;詩作;しꜛさく
nhk;自作;じꜛさく
nhk;自作自演;じꜛさくじえん
nhk;自作農;じꜛさくꜜのう
nhk;地酒;じꜛざけ
nhk;時差出勤;じꜛさし*ゅꜜっきん
nhk;視察;しꜛさつ
nhk;刺殺;しꜛさつ
nhk;自殺;じꜛさつ
nhk;自殺行為;じꜛさつ*こꜜうい
nhk;時差ぼけ;じꜛさぼけ
nhk;為様;しꜛざま
nhk;四散;しꜛさん
nhk;試算;しꜛさん
nhk;資産;ꜛしꜜさん
nhk;資産;しꜛさん
nhk;死産;ꜛしꜜざん
nhk;死産;しꜛざん
nhk;持参;じꜛさん
nhk;自賛;じꜛさん
nhk;資産家;しꜛさんか
nhk;資産株;しꜛさꜜんかぶ
nhk;持参金;じꜛさんきん
nhk;資産凍結;しꜛさんとꜜうけつ
nhk;資産凍結;ꜛしさꜜんとꜛうけつ
nhk;持参人;じꜛさんにん
nhk;持参人;じꜛさꜜんにん
nhk;志士;ꜛしꜜし
nhk;嗣子;ꜛしꜜし
nhk;四肢;ꜛしꜜし
nhk;猪;ꜛしꜜし
nhk;獅子;ꜛしꜜし
nhk;死屍;ꜛしꜜし
nhk;孜々;ꜛしꜜし
nhk;支持;ꜛしꜜじ
nhk;指示;ꜛしꜜじ
nhk;私事;ꜛしꜜじ
nhk;師事;ꜛしꜜじ
nhk;死児;ꜛしꜜじ
nhk;四時;ꜛしꜜじ
nhk;侍史;ꜛじꜜし
nhk;時事;ꜛじꜜじ
nhk;爺;じꜛじꜜい
nhk;祖父;じꜛじꜜい
nhk;紫宸殿;しꜛしꜜいでん
nhk;紫宸殿;しꜛしꜜんでん
nhk;鹿威し;しꜛしおꜜどし
nhk;獅子踊り;しꜛしおꜜどり
nhk;しし踊り;しꜛしおꜜどり
nhk;鹿踊り;しꜛしおꜜどり
nhk;しし頭;しꜛしが~ꜜしら
nhk;獅子頭;しꜛしが~ꜜしら
nhk;しし狩り;しꜛしが~り
nhk;猪狩り;しꜛしが~り
nhk;しし狩り;しꜛしꜜが~り
nhk;猪狩り;しꜛしꜜが~り
nhk;獅子吼;しꜛしꜜく
nhk;爺くさい;じꜛじく*さꜜい
nhk;時々刻々;ꜛじꜜじこっこく
nhk;支持者;しꜛじꜜしゃ
nhk;支持層;しꜛじꜜそう
nhk;子々孫々;ꜛしꜜしそんそん
nhk;紙質;しꜛし*つ
nhk;糸質;しꜛし*つ
nhk;私室;しꜛし*つ
nhk;資質;しꜛし*つ
nhk;資質;ꜛしꜜし*つ
nhk;史実;ꜛしꜜじつ
nhk;史実;しꜛじつ
nhk;地質;じꜛし*つ
nhk;自室;じꜛし*つ
nhk;じ疾;じꜛし*つ
nhk;痔疾;じꜛし*つ
nhk;事実;ꜛじꜜじつ
nhk;時日;ꜛじꜜじつ
nhk;事実談;じꜛじつꜜだん
nhk;ししっ鼻;しꜛしꜜっぱな
nhk;獅子っ鼻;しꜛしꜜっぱな
nhk;ししっ鼻;しꜛしっぱな
nhk;獅子っ鼻;しꜛしっぱな
nhk;獅子唐;しꜛし*とう
nhk;支持票;しꜛじひょう
nhk;獅子奮迅;ꜛしꜜしふんじん
nhk;寂黙;しꜛじま
nhk;獅子舞;しꜛしꜜまい
nhk;獅子舞;しꜛしまい
nhk;蜆;しꜛじみ
nhk;しじみ貝;しꜛじみꜜが~い
nhk;しじみ汁;しꜛじみじꜜる
nhk;爺むさい;じꜛじむさꜜい
nhk;支社;ꜛしꜜしゃ
nhk;死者;ꜛしꜜしゃ
nhk;使者;ꜛしꜜしゃ
nhk;試写;しꜛしゃ
nhk;試射;しꜛしゃ
nhk;試写;ꜛしꜜしゃ
nhk;試射;ꜛしꜜしゃ
